chargeback_id,payment_sequential,chargeback_reason,chargeback_status,chargeback_opened_at,chargeback_closed_at,chargeback_amount,issuer_response,acquirer_response
4de95857f36acba5b547fa7a76e6a4c1,1,erro_de_processamento,aberto,42981,43013,88.49,aprovado,disputando
70b9629a764d2247cf5995014b7204d2,2,voucher_indisponivel,ganho,43075,43094,100.00,aprovado,disputando
e720d4d490cd3e990c85d1221441d4d1,2,erro_de_processamento,aberto,42870,42925,285.58,tempo_excedido,avaliacao_manual
cdbd6a9fbdb7302360e7c110ce85381f,2,erro_de_processamento,aberto,42781,42816,75.62,recusado,aceito
a9d9773efe0a981195d2861250cff4d9,1,erro_de_processamento,aberto,43384,43427,152.28,aprovado,disputando
7c14826dc2064f880f7652f2b1da73e4,1,erro_de_processamento,aberto,43173,43205,53.37,aprovado,avaliacao_manual
17bb28a9cd402cfee5ff64208ba89ade,1,erro_de_processamento,sob_analise,43014,43069,52.93,aprovado,disputando
1856dd06ccd053bf3456e3d5bf73f2e3,1,erro_de_processamento,aberto,42837,42890,59.01,recusado,avaliacao_manual
097d716d21f2b46bb265aacacb716dc8,2,erro_de_processamento,perdido,43028,43048,74.18,aprovado,aceito
168d45af7dd36e96d0a16120eafce384,1,erro_de_processamento,sob_analise,43010,43061,93.98,tempo_excedido,aceito
8242b086009bdffe2eb081b77d4ca7de,1,erro_de_processamento,aberto,43025,43065,117.85,recusado,aceito
447b7c9b6b51381a908e562384313068,2,erro_de_processamento,aberto,42854,42874,28.75,aprovado,disputando
b7efa2aa3802e7ec91a5dd59edc36488,1,erro_de_processamento,ganho,43017,43025,203.90,aprovado,aceito
c3297de5d87bdb1364601547517e83b0,2,erro_de_processamento,aberto,42996,43054,35.14,aprovado,aceito
fdc14b5e651ff7527c5ac587d5de96c4,2,erro_de_processamento,perdido,42865,42900,253.22,aprovado,aceito
9e409207a4bcdd6d56800cf4e2e85245,2,erro_de_processamento,perdido,43289,43331,112.12,recusado,aceito
f0c11cab63a210c8c102b31a8edd69db,2,erro_de_processamento,aberto,43443,43456,242.03,recusado,avaliacao_manual
890c646ac2f95965fe8b02b81cfcdc5b,2,erro_de_processamento,sob_analise,42763,42804,56.60,tempo_excedido,avaliacao_manual
3e83ca3523a68abaf07131a5ecab7319,2,erro_de_processamento,aberto,43194,43200,27.00,aprovado,disputando
477d714fae5a61fe245f9d4c7cebc2d5,2,erro_de_processamento,ganho,42948,42995,98.06,revisando,avaliacao_manual
d56e037617638a36e0f7c40837bbca86,2,erro_de_processamento,sob_analise,43102,43118,21.38,aprovado,avaliacao_manual
559e9d91731612dbcf09e8103ac2cd60,1,erro_de_processamento,aberto,43150,43155,55.09,aprovado,avaliacao_manual
79ce453b9e3dc21f91d306eb1df8bb2a,1,erro_de_processamento,aberto,42780,42833,115.94,recusado,avaliacao_manual
ef18166b5f1dfc60d75435c548674981,1,erro_de_processamento,ganho,43461,43506,435.21,revisando,avaliacao_manual
c6624907a0776d1385446872873d5fcf,1,erro_de_processamento,sob_analise,43071,43122,99.43,aprovado,aceito
8ef1cdf601ce23c589774e6fda185587,2,erro_de_processamento,aberto,43178,43212,331.15,tempo_excedido,disputando
43124f0bf70404231018bff9b132a297,1,erro_de_processamento,ganho,43090,43096,189.76,revisando,avaliacao_manual
eb0a68abb1cdcb47bf4cdf70f6e14d65,2,erro_de_processamento,ganho,42856,42915,199.80,tempo_excedido,avaliacao_manual
5522a12955cedd37b099162e09a818c0,1,erro_de_processamento,perdido,43323,43356,55.00,aprovado,disputando
29762256baa078e5ee816868b0224ae4,1,erro_de_processamento,aberto,43208,43223,109.08,revisando,avaliacao_manual
77af7c0b651686586766ad39c110536a,1,erro_de_processamento,ganho,43133,43148,85.14,tempo_excedido,avaliacao_manual
60762802b48bb6d256d55b013d115013,2,erro_de_processamento,ganho,42799,42813,263.93,recusado,disputando
fd320d88b0222a59b4216257f02f6aa2,1,erro_de_processamento,aberto,42850,42889,139.34,tempo_excedido,aceito
2d1d5777f29a8ee6593cf90b85afb5b6,2,erro_de_processamento,ganho,42935,42940,91.17,revisando,aceito
04f1689642ed3c3e45244d4f7b2fe731,2,erro_de_processamento,sob_analise,42823,42875,280.89,aprovado,disputando
098fd8628d7e76c7dfb58d651899ff39,1,erro_de_processamento,perdido,42837,42894,128.08,aprovado,aceito
7b80eb102c74259844e5a4fc17cc7c26,1,erro_de_processamento,aberto,43305,43331,228.79,aprovado,aceito
5a00b4d35edffc56b825c3646a99ba9d,1,erro_de_processamento,ganho,43206,43254,157.13,aprovado,aceito
9f96fbe1882a78b811357299fc5d6c8c,2,erro_de_processamento,sob_analise,43219,43236,224.98,aprovado,aceito
0d3346ede30fffc33c30740f06709025,1,erro_de_processamento,perdido,43141,43184,128.48,recusado,avaliacao_manual
8ee04417722e4617f21a0c3e2fae006f,2,voucher_indisponivel,sob_analise,43000,43047,470.50,aprovado,disputando
7efad59e360743b4d3d246741db76a37,2,erro_de_processamento,perdido,43043,43095,93.82,recusado,aceito
a3e5028ece0876f0a632152e9a66ff0c,1,erro_de_processamento,perdido,43100,43116,31.29,revisando,aceito
78c82a5b34fde0f0dc8d9d0670b231d6,1,erro_de_processamento,aberto,42922,42957,111.08,aprovado,disputando
34ab0cb9a828372a0c1de84088b216ae,2,erro_de_processamento,perdido,43014,43052,189.26,revisando,avaliacao_manual
7d3636cf3c3e12cd619c2ba47773c24f,2,erro_de_processamento,perdido,43232,43285,28.75,aprovado,aceito
ad832112a0196e5b8a13913809ce4bb3,2,erro_de_processamento,aberto,43287,43310,48.30,revisando,aceito
c88b1d1b157a9999ce368f218a407141,1,erro_de_processamento,sob_analise,42890,42903,42.77,revisando,avaliacao_manual
d4cbc225f34eaa10be0e578f70bb915a,2,voucher_indisponivel,ganho,43351,43384,55.10,aprovado,disputando
7eb37fd32e87d3ea061605da756f0572,1,erro_de_processamento,aberto,42926,42955,200.82,aprovado,aceito
76d4ae1832cf14e630c878e83e011442,2,erro_de_processamento,aberto,43050,43103,57.24,aprovado,aceito
f2337d9b4a21ea7114a3559a895cae9e,2,erro_de_processamento,aberto,43361,43407,35.13,revisando,disputando
44d3984d00152b899eff3953948a0124,1,erro_de_processamento,aberto,43128,43162,61.59,revisando,avaliacao_manual
d9c97ab2098fe0b71eb51aa660f74fe2,2,erro_de_processamento,sob_analise,43030,43064,53.53,aprovado,disputando
834f1f6bfd5b32cabaa2d0d31dfcf63c,1,erro_de_processamento,aberto,43381,43408,105.28,recusado,aceito
7d09e4056c3bfda6715955ee27a98e5d,1,erro_de_processamento,perdido,43108,43123,3.22,aprovado,avaliacao_manual
c04c611743c9b96f3727019802413a24,2,erro_de_processamento,ganho,43448,43507,26.68,aprovado,avaliacao_manual
24be8b5db4950507d07bf5797c5de555,1,erro_de_processamento,aberto,42980,43030,37.39,revisando,avaliacao_manual
c2df33f3704734147110b6685185915a,1,mercadoria_nao_recebida,ganho,43049,43058,50.10,aprovado,disputando
4804f818223357ed70205d686235e9f6,2,erro_de_processamento,ganho,42777,42803,340.07,revisando,disputando
df4a5680a53eb14aa69c035b1c759413,1,erro_de_processamento,perdido,43311,43314,213.20,revisando,disputando
3a73fa58ac16869d242abd0320be97cf,1,erro_de_processamento,aberto,42886,42922,134.60,revisando,aceito
4382b2408a28f4f8ab2a7012590b6287,1,erro_de_processamento,aberto,43269,43316,61.77,aprovado,disputando
26fa398f7231045a2898e0c704f6a4be,2,erro_de_processamento,perdido,43263,43268,92.78,aprovado,avaliacao_manual
0d783e7e03dd70fd2ea6a0b33bb73706,1,erro_de_processamento,perdido,43406,43426,69.24,aprovado,aceito
32fb0d2fce3a6ea27205e44ec665e91d,2,erro_de_processamento,ganho,43196,43216,72.07,tempo_excedido,aceito
b99254286dfd81214a129627100e22c1,2,erro_de_processamento,ganho,43036,43041,67.68,recusado,aceito
12019ed87b97cee3add615b1f8c9e9b0,1,erro_de_processamento,aberto,42930,42940,173.74,aprovado,avaliacao_manual
b7441c24c727cdf423f8339a62447193,1,erro_de_processamento,ganho,43364,43380,285.02,tempo_excedido,disputando
320b4a5fa30f0d1eb0bb4c944d2205e1,1,erro_de_processamento,aberto,43232,43257,125.54,aprovado,avaliacao_manual
483e06611c77dee5a2e4b91b489eb95e,2,erro_de_processamento,aberto,42904,42948,88.18,aprovado,disputando
a7e51dc801d3f66371a8896d54d04004,1,erro_de_processamento,perdido,43027,43052,82.98,aprovado,aceito
39e4a19de5e525773a320f33b599c445,1,erro_de_processamento,aberto,42993,43023,256.34,aprovado,aceito
dc1566d1da1fa9690e49a940769c4f81,1,erro_de_processamento,sob_analise,42899,42913,36.35,aprovado,avaliacao_manual
b94d017913e0b697201de9ec22c23f46,1,erro_de_processamento,perdido,43441,43463,115.20,aprovado,disputando
848a8ddc7852a84bc58017be865b58f4,1,erro_de_processamento,aberto,42773,42816,117.06,revisando,aceito
922dcd32a34436569d5b2ce409862511,2,erro_de_processamento,perdido,43458,43486,37.38,tempo_excedido,avaliacao_manual
db9a1d192383270a53f6fd68858f1783,2,erro_de_processamento,perdido,43246,43276,352.55,aprovado,avaliacao_manual
437ad5a02525073e622a0752d52e8e19,1,voucher_indisponivel,ganho,42753,42772,28.03,tempo_excedido,disputando
1133be08257f4765d8551429f4ad2144,1,erro_de_processamento,aberto,43433,43471,73.01,recusado,disputando
ec65679b4c5a964591180c6066177c5d,1,erro_de_processamento,sob_analise,43351,43393,128.20,aprovado,disputando
709d84dbb63f2afaaf2a48f69b56caa2,1,erro_de_processamento,sob_analise,42921,42941,40.01,tempo_excedido,aceito
e15fc1d42ce26a4f976cbe33878fd4d9,2,erro_de_processamento,sob_analise,42771,42806,155.85,recusado,avaliacao_manual
cf90c7096aacd6541cfb4b9925a01818,1,erro_de_processamento,aberto,43010,43032,59.52,recusado,disputando
a5d02c2843eb25d8d1be6217c7483c14,2,erro_de_processamento,perdido,42792,42807,374.52,recusado,avaliacao_manual
cc0f9e4057df851c6911641bf7ea0459,2,erro_de_processamento,aberto,43230,43241,174.33,recusado,aceito
a34db9935aad747acfecadbba0bf451f,1,erro_de_processamento,ganho,42917,42971,106.29,aprovado,aceito
7449beca42d01504e128802e11560201,2,erro_de_processamento,aberto,42981,43015,41.24,revisando,disputando
4b6e9f4a9064668e8c026bf9409993de,2,erro_de_processamento,ganho,43252,43309,64.93,aprovado,aceito
8af354896f0ed90b19d368003ac83254,2,erro_de_processamento,perdido,43200,43224,66.00,revisando,avaliacao_manual
f8dacbc95a26cd286e7a5e9bf3dd0813,2,erro_de_processamento,aberto,43374,43380,47.13,aprovado,avaliacao_manual
dd25b9c9ad6b58c1431edea24eeca196,1,erro_de_processamento,aberto,42836,42853,83.12,aprovado,aceito
f259ace2918014b4f1e11fc422ed703a,1,voucher_indisponivel,ganho,43100,43128,49.31,recusado,aceito
362862be62935fefa3575b0b3b431bad,2,erro_de_processamento,ganho,42939,42989,173.59,aprovado,aceito
c3341ac81d23f61418efcca37cff454d,1,erro_de_processamento,ganho,42986,43017,157.28,revisando,avaliacao_manual
67c029563d7111f0c266898988cc30d7,1,erro_de_processamento,sob_analise,43100,43136,69.73,aprovado,aceito
9fa420e862b14f1b9485b201599dc574,1,erro_de_processamento,aberto,43174,43229,95.50,recusado,disputando
d446c3b58885af902aa7182d140afd0f,1,erro_de_processamento,perdido,43049,43058,49.01,aprovado,disputando
53f4ca548f6dc3456de1628fa16854f0,1,erro_de_processamento,perdido,43063,43073,24.84,aprovado,avaliacao_manual
d20d521427100e96eb0298afc19d97f6,2,erro_de_processamento,sob_analise,43423,43444,159.39,aprovado,aceito
b1f9820e61b6a6a7643c961eaf4f217d,1,erro_de_processamento,perdido,43229,43287,28.23,recusado,aceito
f7a0004aac8ff2eedd8dc760c4b605b1,1,erro_de_processamento,sob_analise,42768,42802,69.40,recusado,aceito
aa0cb1c340fa8ff2e4a09780d829e118,1,erro_de_processamento,sob_analise,43400,43431,321.78,recusado,disputando
ad9d381a3928b29277b01f1a357a7d2d,1,erro_de_processamento,aberto,43202,43231,309.31,revisando,disputando
f62e1cc968992b573558a1406edc8ccc,2,erro_de_processamento,sob_analise,43410,43453,35.00,recusado,disputando
45c653bdeb327fde86e2a52bd3d33e89,2,erro_de_processamento,ganho,43210,43253,48.13,revisando,disputando
708d8f65b7d44e636e299978fa1f11a4,2,erro_de_processamento,aberto,43004,43015,161.46,aprovado,disputando
95eeebdd8bb3067104f4e673d2d5ea73,2,erro_de_processamento,sob_analise,43357,43390,111.40,aprovado,avaliacao_manual
0d6095ca2592bbcc590d4954e29c7924,1,erro_de_processamento,ganho,42861,42919,35.19,aprovado,avaliacao_manual
9b18393baecb1432441d81ce51e14fbf,2,erro_de_processamento,ganho,43253,43299,73.66,aprovado,aceito
1c1f7eae34c850ca47fe6b8305995c79,1,erro_de_processamento,ganho,43269,43270,181.92,recusado,aceito
e08ebbd3a910e30ccb05aa241e9243fb,1,erro_de_processamento,perdido,43417,43438,486.66,recusado,disputando
3c8703b04f446890b1ba92cb79c3b37d,1,erro_de_processamento,aberto,43057,43080,110.19,recusado,aceito
8ac2a7536043523a10fb4d60487a7a4f,1,erro_de_processamento,ganho,42997,43054,77.47,tempo_excedido,avaliacao_manual
11b28c422dbc36022d126532c681bc14,1,erro_de_processamento,ganho,43416,43425,104.40,revisando,avaliacao_manual
7e0daf18179403f72436b21a1684a047,2,erro_de_processamento,ganho,42748,42804,87.55,revisando,aceito
ba063008dcde6cd0ecb0c72f82a4542d,2,erro_de_processamento,sob_analise,43365,43366,228.35,aprovado,disputando
2096a9ff3dcd9dc1e2e90ea7296730a0,2,erro_de_processamento,aberto,43311,43332,120.95,aprovado,avaliacao_manual
b144a6fef45d3b18724be5d033e8d500,2,erro_de_processamento,perdido,42929,42951,485.30,aprovado,aceito
ec5865f7945e691793bc68e066c837fc,1,erro_de_processamento,sob_analise,42763,42817,31.59,aprovado,disputando
fb1ed0a411ea8819f0de26fd7736873d,2,erro_de_processamento,perdido,43373,43377,159.56,recusado,aceito
b4e819d2c22097406ce41f19df19d9a1,1,mercadoria_nao_recebida,ganho,43274,43275,93.83,recusado,disputando
767ed97fc7b0133058b858a89951972a,2,erro_de_processamento,ganho,42746,42797,99.90,aprovado,disputando
c1a14a3a19f1fb6e5b9da4ea9cf86cc0,1,erro_de_processamento,perdido,43210,43220,58.84,tempo_excedido,avaliacao_manual
29bb5aa6d14cbab0801064aa1657b538,1,erro_de_processamento,ganho,43132,43147,131.81,tempo_excedido,avaliacao_manual
0c5a4222cc662d4e0ec50de57f1f8b98,2,erro_de_processamento,sob_analise,42981,43033,63.23,aprovado,aceito
91bcb2a4582479914b3c1e17a7464caa,1,erro_de_processamento,ganho,42782,42818,230.82,aprovado,aceito
7de9ba0e3bb1b03706d71286a15a2945,1,erro_de_processamento,perdido,43216,43245,72.38,revisando,disputando
93b32e4591668ac8577978faa21e1fb0,2,erro_de_processamento,sob_analise,43001,43053,224.36,recusado,avaliacao_manual
e2f2d9285d6514581a9e7a20868a4e95,1,erro_de_processamento,sob_analise,42973,43019,112.71,aprovado,disputando
9695692d040abab63df40b68c2905278,2,erro_de_processamento,aberto,43272,43277,1264.17,aprovado,disputando
ea0295dc22e609716e19683e24874c1c,2,erro_de_processamento,perdido,43178,43207,129.39,aprovado,disputando
4810bc72b32b9b06d7962b3c645faea2,2,erro_de_processamento,aberto,43320,43367,86.94,aprovado,disputando
38af22d4eecd88f7cbeab4a7a8fde9ca,1,erro_de_processamento,ganho,43462,43509,62.53,revisando,disputando
abf8d2c3cc9ffa42db0103106b061889,1,erro_de_processamento,sob_analise,43091,43118,48.28,aprovado,disputando
14b3ab242ab978f908ac651dcae21b8f,1,erro_de_processamento,sob_analise,43394,43419,36.00,aprovado,aceito
d9ef23ac673ab7d0f7795354d2328b77,2,erro_de_processamento,ganho,42835,42851,93.63,aprovado,avaliacao_manual
eea15eff73fcb780a208b80fff38e457,1,erro_de_processamento,aberto,43233,43249,35.77,tempo_excedido,avaliacao_manual
d12808b99f819df3b30216808d28259e,2,erro_de_processamento,ganho,43403,43439,35.45,aprovado,disputando
7d7a6cf235917cb4b46fdce40d607758,2,erro_de_processamento,ganho,42813,42838,120.40,aprovado,disputando
217bf2a8e5504add2b381326f7582a24,1,erro_de_processamento,perdido,43142,43183,106.50,recusado,disputando
c4aac60369f19fc04e495e8a1b488aae,2,erro_de_processamento,aberto,43263,43264,64.18,aprovado,avaliacao_manual
d3cdcf5216c68dafd7a510a4d1c24684,1,erro_de_processamento,perdido,43415,43420,99.30,aprovado,avaliacao_manual
825b974f88e72b86b69342568dafe286,1,erro_de_processamento,ganho,43227,43268,76.29,aprovado,disputando
756a548a4e48d6c87648cfc577b08a86,1,erro_de_processamento,perdido,42988,43008,115.45,tempo_excedido,avaliacao_manual
5d77e951a4327143b2844fb532e7ac82,1,erro_de_processamento,sob_analise,42979,42984,195.35,revisando,disputando
15abee31fcd5f096e6eb7c555eb3fca3,1,erro_de_processamento,ganho,43428,43464,57.68,aprovado,disputando
7b2e06fd0a893c5d11fbebd65c872ed1,2,erro_de_processamento,perdido,43076,43105,88.37,aprovado,disputando
490a97982e956ca7dcafe2282467dccb,2,erro_de_processamento,perdido,43318,43366,66.02,aprovado,aceito
d1bf58d8a4537bcae92031dc9506b0d1,2,erro_de_processamento,sob_analise,43301,43335,152.28,tempo_excedido,avaliacao_manual
fe4979a6778e2fa4ae731cbe532d30e0,1,erro_de_processamento,aberto,42953,43011,105.38,recusado,avaliacao_manual
1f4b51173e5abe491422314a94e7363c,1,erro_de_processamento,sob_analise,42850,42898,143.99,tempo_excedido,avaliacao_manual
627275b5ff757bdc2c6bc89946ac43d3,1,erro_de_processamento,sob_analise,42921,42939,143.49,recusado,disputando
204618d5b8734931d5988bf6c4827e48,2,erro_de_processamento,aberto,43071,43073,84.05,revisando,aceito
5ceb3e4ee314981936b94070f2bf8270,1,erro_de_processamento,aberto,43286,43302,109.59,revisando,disputando
b580df301116ea504e6a5c6fd555e871,2,erro_de_processamento,perdido,42925,42954,113.96,tempo_excedido,disputando
3d5c01d5bef96b82a7ae8684f1665c31,2,erro_de_processamento,aberto,43386,43419,118.74,aprovado,disputando
0380d4bc2621c9c80b674b729d4c6c02,1,erro_de_processamento,ganho,42884,42900,77.78,aprovado,aceito
cf294fa94a0447972779fea6fc5516b5,1,erro_de_processamento,aberto,42890,42925,97.71,recusado,disputando
2844e37cb0577ea913df6ea748885344,2,erro_de_processamento,sob_analise,42834,42881,84.24,recusado,disputando
aae373a2cc64ed2d1f262aa56e70b7e8,1,erro_de_processamento,aberto,43164,43207,37.96,recusado,aceito
d6e13d9dbcac0f23c77ddadcf957ce3a,2,erro_de_processamento,aberto,43054,43096,51.21,aprovado,disputando
64436f4f8512c1b4391df3458e082b94,1,erro_de_processamento,ganho,42913,42930,63.63,recusado,disputando
50fe82ce977520094518dd8618d7331a,1,erro_de_processamento,perdido,43427,43431,13.39,aprovado,avaliacao_manual
1860bb27ce7233f70443a1abacfca7a4,2,erro_de_processamento,aberto,43251,43300,167.29,recusado,aceito
6d987387b063e94301514187b362d3f2,1,erro_de_processamento,sob_analise,43428,43432,31.77,aprovado,avaliacao_manual
4d6951fdb1a472a77ce1422ca656c2b8,2,erro_de_processamento,sob_analise,43005,43056,154.07,aprovado,disputando
24d1d9f9bceae1483424740db703985f,1,erro_de_processamento,perdido,42848,42873,152.40,aprovado,aceito
b9fc4defdaf807a54f5a0362c764d384,2,erro_de_processamento,ganho,42787,42820,133.95,revisando,aceito
3f5021a01daf8329b31882a467b8da0e,2,erro_de_processamento,ganho,42848,42862,62.46,aprovado,disputando
d75fa0f9d85ca4f5a1b29487cab3e143,1,erro_de_processamento,ganho,42749,42773,322.95,aprovado,avaliacao_manual
268611f7d2f0106b616e88e532e05a2b,2,erro_de_processamento,perdido,42866,42877,62.69,aprovado,disputando
7d04b18b6cc94c74b63c7ce9546dd09a,1,erro_de_processamento,aberto,42891,42916,146.18,recusado,aceito
f9c79143a17b58d5d49a2b0f2dbd3c2c,1,erro_de_processamento,sob_analise,42945,42973,71.96,aprovado,aceito
3d5eced976da12ad3c2f05314fa911ba,1,erro_de_processamento,perdido,43442,43449,248.82,revisando,disputando
c84b66bfc6edd6b56325d5342ec421a0,2,erro_de_processamento,ganho,43402,43451,35.77,recusado,disputando
9c70736fb3a0b0f4432c9fa2798a2dcd,2,erro_de_processamento,ganho,43377,43413,177.03,aprovado,disputando
88a545648420c3a63d341cfce6617176,1,erro_de_processamento,ganho,42876,42886,137.12,recusado,disputando
38d6205cb4508e8d63dcbae0aac1fe96,1,erro_de_processamento,sob_analise,43031,43080,144.31,aprovado,avaliacao_manual
f6fe071c40a5c65d2756f92dac3506e0,2,erro_de_processamento,ganho,43170,43206,80.10,revisando,avaliacao_manual
106f6c512adbf8efc43791f75692d25c,1,voucher_indisponivel,ganho,43246,43277,14.38,aprovado,avaliacao_manual
6603369c4a4273652e83110462b4afd1,1,erro_de_processamento,sob_analise,43154,43173,279.78,revisando,avaliacao_manual
14ed86978b67164350d3dbe3d4f13ec3,2,erro_de_processamento,ganho,43011,43029,58.22,recusado,aceito
c1e9744452fb7f55208a14610436019c,1,erro_de_processamento,perdido,43362,43411,37.37,revisando,aceito
4e2d3cbe10946bcaa7579f3de2cca091,2,erro_de_processamento,aberto,42771,42777,87.66,aprovado,avaliacao_manual
87f795f6abd4bbe786854091a9c6e651,1,erro_de_processamento,sob_analise,42925,42953,425.07,aprovado,disputando
7bbc66a921e0671f689e2bb419d3cf09,2,erro_de_processamento,sob_analise,43017,43024,56.39,tempo_excedido,aceito
bb51d990e13eede824f5cf615f0d7167,1,erro_de_processamento,ganho,43021,43059,69.24,recusado,disputando
7e995d171de63fd99a1c9d42ddb0c1c0,1,erro_de_processamento,aberto,43209,43266,274.56,aprovado,avaliacao_manual
9e5608d7d556337c7a3f1bb6f0eea5b4,2,erro_de_processamento,ganho,43393,43405,605.41,aprovado,aceito
